SID,LastLat,LastLon,LastWind,LandfallLat,LandfallLon,LastDir,LastSpeed
1997240N20087,24.0,83.5,0.0,24.0,83.5,90.0,5.0
1997263N14084,25.3903,93.909,0.0,26.0,94.4,35.0,17.0
1997298N06140,15.4333,90.26,30.0,15.5,90.5,69.0,3.0
1997307N08082,10.3075,78.5875,0.0,10.3,78.1,270.0,9.0
1998133N04086,24.1476,93.3606,0.0,24.3,93.8,58.0,11.0
1998165N18088,19.5,80.5,0.0,20.0,80.0,318.0,14.0
1998287N16083,17.5127,81.3132,0.0,18.0,81.0,335.0,11.0
1998299N11090,13.8,83.0,30.0,14.0,82.5,316.0,7.0
1998317N11087,20.5,82.0,0.0,21.0,83.0,64.0,10.0
1998320N10102,22.8822,90.7296,0.0,23.0,90.5,354.0,3.0
1998343N08114,7.885,99.825,0.0,8.0,99.8,333.0,2.0
1999031N08092,11.9125,83.99,0.0,12.0,84.0,8.0,2.0
1999159N18091,24.5925,84.5902,0.0,25.0,84.4,335.0,9.0
1999168N19086,21.0,81.0,0.0,21.0,79.0,280.0,28.0
1999208N21089,24.5,81.0,0.0,25.0,80.0,299.0,21.0
1999219N21089,22.9019,82.4277,0.0,23.5,81.5,306.0,17.0
1999288N15093,23.0,86.5,0.0,23.5,86.5,2.0,5.0
1999298N12099,15.895,83.5,0.0,16.0,83.3,297.0,4.0
1999334N11118,11.3203,97.7281,0.0,11.9,97.1,313.0,16.0
1999342N10089,11.0,84.0,25.0,11.0,84.0,270.0,5.0
2000088N08090,15.0,90.0,30.0,16.0,90.5,44.0,7.0
2000236N17084,17.8285,80.9507,0.0,18.0,79.5,282.0,24.0
2000289N15089,14.5,82.0,25.0,14.5,82.0,246.0,1.0
2000299N13093,24.0477,93.6884,0.0,24.0,94.0,90.0,9.0
2000331N09092,11.2688,78.3229,0.0,11.3679,78.1018,284.0,5.0
2000358N08086,8.35,78.45,55.0,8.37125,78.0962,276.0,5.0
2001163N20087,21.0,85.0,25.0,21.5,84.5,308.0,10.0
2001288N13084,14.6523,79.3155,0.0,15.0,79.0,316.0,7.0
2001313N12084,16.945,85.6376,0.0,17.3,85.7,15.0,7.0
2001315N17083,18.2502,85.2373,0.0,18.5,85.5,44.0,7.0
2001361N01106,3.20004,89.6875,0.0,3.0,89.3,240.0,8.0
2002129N08096,18.8103,96.9596,0.0,19.2,97.4,40.0,12.0
2002295N14082,14.0,81.5,0.0,14.0,81.5,0.0,0.0
2002314N12083,23.7333,89.7333,0.0,25.0,91.5,47.0,39.0
2002327N10089,17.685,91.6518,0.0,18.0,92.0,44.0,7.0
2002355N02079,7.91171,86.26,25.0,8.2,86.7,58.0,8.0
2002355N04077,4.5,79.0,25.0,4.49995,79.3011,90.0,8.0
2003129N05091,19.6333,94.0333,45.0,20.0,94.5,44.0,11.0
2003206N21089,22.6513,79.0898,0.0,22.8199,78.2223,281.0,17.0
2003240N21089,21.0,85.5,0.0,21.0,85.5,0.0,0.0
2003279N17084,24.4959,86.6375,0.0,25.0,87.0,32.0,12.0
2003295N09101,18.4576,83.6752,0.0,18.7,83.4,311.0,8.0
2003345N05092,17.6628,81.6636,0.0,17.5,81.5,0.0,2.0
2004136N15090,21.353,95.5118,0.0,21.8,96.3,59.0,17.0
2004163N15090,21.7283,83.5101,0.0,22.0,83.0,298.0,11.0
2004256N23089,22.5,88.0,0.0,22.5,88.0,0.0,0.0
2004276N12087,17.5,82.5,25.0,18.0,84.0,44.0,14.0
2004281N23087,23.9021,89.5988,0.0,24.0,90.0,75.0,8.0
2004319N10134,10.595,99.5641,0.0,11.3,99.9,13.0,14.0
2005007N04085,6.85,83.0475,0.0,7.0,83.0,343.0,3.0
2005012N04090,5.0,86.0,25.0,5.0,86.0,52.0,3.0
2005179N22088,26.0484,80.0245,0.0,26.0,80.0,0.0,1.0
2005210N21088,21.8097,83.7256,0.0,22.0,82.5,280.0,22.0
2005255N20088,27.3233,78.0123,0.0,27.6586,78.0099,0.0,7.0
2005257N15120,20.0,99.8,0.0,20.0,99.8,289.0,25.0
2005260N20091,19.5,79.5,25.0,19.9214,78.6512,302.0,13.0
2005262N13127,21.0,99.7,0.0,21.0,99.7,288.0,16.0
2005274N17086,21.795,88.0049,0.0,22.2,88.1,13.0,8.0
2005298N12088,15.6999,79.3549,0.0,15.5,79.5,151.0,2.0
2005324N08085,9.0,79.5,25.0,9.5,79.5,315.0,7.0
2005330N09096,12.4878,79.3878,0.0,12.5,79.3,276.0,2.0
2005338N09093,10.2,78.7,0.0,10.1525,78.235,270.0,9.0
2005349N06090,15.7426,91.0048,0.0,16.2,91.3,33.0,11.0
2006012N03081,4.02748,78.53,0.0,4.3,78.1,302.0,9.0
2006114N08090,18.5,95.5,0.0,19.0,96.0,43.0,7.0
2006182N20088,21.5,79.0,25.0,21.5,78.5,270.0,9.0
2006214N20088,21.0,79.5,25.0,21.0,79.5,270.0,5.0
2006224N21088,22.0,83.5,25.0,22.0,82.5,270.0,23.0
2006228N21088,22.5,80.0,25.0,22.5,79.0,270.0,14.0
2006241N20088,23.0,80.0,25.0,23.5,79.0,306.0,17.0
2006247N21089,22.0,84.5,25.0,22.0,84.5,0.0,0.0
2006264N23087,23.5,85.5,25.0,23.5,85.5,0.0,0.0
2006271N18089,19.169,83.3823,25.0,19.35,82.8,278.0,11.0
2006300N07078,15.9067,80.0983,25.0,16.0,79.9,304.0,3.0
2006329N06150,11.5881,82.5877,0.0,11.7,81.8,278.0,15.0
2007133N15091,22.0625,92.2394,0.0,23.0,92.4,9.0,18.0
2007172N15088,16.6499,78.5045,0.0,17.0,78.1,309.0,11.0
2007178N18089,22.6605,80.9654,0.0,22.9,80.4,296.0,11.0
2007314N10093,23.7667,91.0,0.0,24.5,91.5,30.0,12.0
2008117N11090,20.0753,98.0913,0.0,20.8,98.5,25.0,16.0
2008168N22090,23.7196,87.2996,0.0,24.0,87.0,316.0,8.0
2008223N20086,22.0001,85.3505,0.0,22.5,85.2,344.0,10.0
2008259N20089,25.2089,80.2285,0.0,26.0,80.0,343.0,16.0
2008298N16085,23.8731,90.7075,30.0,25.0,90.6,10.0,20.0
2008317N11089,15.2168,79.0403,25.0,15.4,78.8,291.0,9.0
2008329N09082,11.76,78.58,20.0,11.8773,78.18,278.0,9.0
2008338N06092,6.46997,78.43,0.0,6.6,78.1,289.0,6.0
2009104N13088,22.1481,92.4369,0.0,22.4,93.1,67.0,13.0
2009143N17089,25.8975,88.4211,25.0,26.9,88.75,13.0,16.0
2009201N21089,22.0,84.5,30.0,22.0,84.0,270.0,9.0
2009247N19089,24.4957,84.0107,0.0,24.5,84.0,0.0,0.0
2009344N06085,8.50008,80.8011,0.0,8.5,80.5,270.0,5.0
2010137N10090,16.9975,81.7025,0.0,17.1,81.9,62.0,4.0
2010280N17085,24.0347,90.8006,0.0,24.5,91.0,25.0,11.0
2010286N18090,18.9373,84.188,0.0,19.0,84.0,270.0,5.0
2010293N17093,23.3056,98.49,0.0,23.7,99.8,72.0,23.0
2010305N06105,13.5473,79.4783,0.0,14.2333,78.8667,315.0,16.0
2010341N14082,15.7504,80.5504,0.0,16.0,80.0,297.0,11.0
2011033N06083,6.5,82.5,0.0,6.5,82.5,0.0,0.0
2011167N22089,24.4997,78.7386,0.0,24.5,78.5,270.0,5.0
2011203N24085,24.1991,80.9666,0.0,24.5,80.5,299.0,10.0
2011265N21088,22.5,86.5,4.0,22.5,86.5,0.0,0.0
2011290N15090,21.5506,92.9502,0.0,21.5,93.5,94.0,8.0
2011330N06078,6.0,78.1,0.0,6.0,78.1,311.0,12.0
2011360N09088,11.8151,78.6491,0.0,12.15,78.2,302.0,10.0
2012285N21091,22.5,91.3,30.0,23.0,91.5,25.0,8.0
2012301N11087,13.0102,79.211,35.0,13.1714,78.2857,288.0,16.0
2012321N14090,12.65,79.185,0.0,12.6,78.9,260.0,6.0
2013130N04093,24.4681,92.9659,0.0,25.0,93.5,44.0,13.0
2013149N21090,24.5,87.0,20.0,25.0,87.0,1.0,10.0
2013211N21088,22.3747,79.7792,0.0,22.5,80.0,48.0,4.0
2013232N22088,22.8226,79.8998,0.0,22.8,79.8,252.0,2.0
2013281N12098,23.9499,84.1501,0.0,24.5,84.2,10.0,10.0
2013305N07141,11.1143,78.9429,25.0,11.2201,78.3051,278.0,12.0
2013322N13090,16.8226,79.0928,0.0,17.2,78.8,321.0,9.0
2013324N07103,15.6703,79.406,0.0,16.1,78.8,301.0,14.0
2013339N09084,10.1504,79.5918,0.0,10.05,78.8,257.0,15.0
2014003N08086,7.7,78.5,0.0,7.74993,78.2874,289.0,5.0
2014141N16091,17.2881,91.6119,0.0,17.0,91.0,242.0,11.0
2014202N22087,22.4998,78.9,0.0,22.5,78.2,270.0,13.0
2014216N21089,25.4076,78.7501,0.0,25.5,78.5,294.0,5.0
2014279N11096,25.6,81.7,20.0,26.3,81.8,9.0,12.0
2014309N13088,14.7076,82.4475,0.0,14.9,82.2,310.0,6.0
2015171N18086,20.7671,84.5343,0.0,21.0,84.5,2.0,5.0
2015191N23085,26.0,78.5,25.0,27.5,78.3,313.0,15.0
2015207N22091,23.3,85.7,20.0,23.1,85.5,229.0,6.0
2015216N23081,22.7,80.0,25.0,22.7,79.5,270.0,9.0
2015259N20084,20.0,79.5,30.0,20.5,79.0,270.0,5.0
2015312N11084,12.4,79.6,30.0,12.4,79.3,268.0,5.0
2016138N10081,24.3015,94.5201,0.0,24.5,94.7,52.0,8.0
2016222N22089,24.307,84.3013,0.0,24.4,84.0,294.0,5.0
2016230N21089,24.7,78.4,25.0,24.6795,78.0999,269.0,5.0
2016295N13089,14.115,81.1174,0.0,14.0,81.0,224.0,3.0
2016308N13088,21.5,91.8,25.0,21.6,91.9,32.0,7.0
2016335N07088,10.9526,79.2675,0.0,11.0,78.9,280.0,7.0
2016341N08092,12.9857,78.9286,30.0,12.9609,78.3864,265.0,10.0
2017104N08085,19.3178,94.8482,30.0,19.8,95.4,47.0,15.0
2017147N14087,25.1952,92.5802,0.0,25.65,92.85,24.0,11.0
2017163N20090,24.2331,91.2258,0.0,24.5,91.5,42.0,7.0
2017199N19086,19.97,85.265,0.0,20.1,85.2,333.0,2.0
2017207N24085,24.0,85.0,0.0,24.0,85.0,0.0,0.0
2017232N19130,23.65,99.65,0.0,23.65,99.65,269.0,25.0
2017282N22088,23.5,86.7,30.0,23.8,86.6,323.0,8.0
2017292N17087,18.4413,86.3074,0.0,20.0,86.5,4.0,27.0
2017307N07102,11.195,99.7825,0.0,11.3,99.6,297.0,4.0
2017319N15083,18.8,85.8,25.0,19.5,86.3,35.0,12.0
2017333N06082,6.72118,78.4899,30.0,6.95,78.1,297.0,10.0
2017340N09089,20.7426,88.3947,0.0,21.1,88.7,39.0,9.0
2018148N17090,21.3,95.3667,25.0,21.8,95.8,42.0,16.0
2018161N22092,22.85,91.3501,0.0,23.0,91.3,344.0,3.0
2018202N21088,23.7152,84.2501,0.0,23.9,84.0,311.0,6.0
2018219N21088,21.6545,85.3012,0.0,21.7,84.5,274.0,14.0
2018227N20086,20.9022,79.4282,0.0,21.1,78.3,281.0,21.0
2018249N22088,22.2,84.0,25.0,22.9,83.3,301.0,19.0
2018263N17089,21.3621,79.4934,0.0,21.4,78.7,277.0,13.0
2018281N14088,21.9,87.2,25.0,22.1,87.5,54.0,9.0
2018314N12093,10.45,79.15,55.0,10.4362,78.4651,269.0,12.0
2018347N07089,17.3601,82.6085,30.0,17.8,82.75,17.0,10.0
2018365N08115,13.1409,92.0,0.0,13.1,92.0,0.0,0.0
2019116N02090,24.8292,89.9407,0.0,25.2,90.7,53.0,14.0
2019218N21088,23.5579,79.397,0.0,23.6,78.6,270.0,11.0
2019301N05081,4.6,78.8,0.0,4.49006,78.1124,261.0,13.0
2019302N11118,22.9085,91.3159,0.0,23.1,91.5,46.0,5.0
2020136N10088,25.213,89.6196,0.0,25.4,89.6,274.0,4.0
2020285N15087,17.6604,78.8069,0.0,17.7,78.1,274.0,13.0
2020296N19087,23.7674,89.7394,0.0,24.0,89.9,28.0,8.0
2020327N08086,14.6825,80.3101,0.0,15.0,80.1,327.0,7.0
2020335N06090,9.20501,79.535,20.0,9.5,80.1,61.0,8.0
2020353N06129,10.5971,97.288,0.0,11.3,97.0,319.0,17.0
2021092N11096,13.0,97.5,25.0,13.2,97.6,23.0,6.0
2021143N15090,24.541,85.0671,0.0,24.7,84.8,311.0,6.0
2021256N20087,22.8399,82.2605,0.0,23.0,82.0,303.0,6.0
2021264N13119,16.1053,99.9312,0.0,16.1,99.45,270.0,9.0
2021267N18094,19.222,78.7548,0.0,19.4667,78.2667,295.0,10.0
2021312N07090,12.9439,79.3648,0.0,12.9,78.5,268.0,15.0
2021322N11082,12.5,80.0,25.0,12.7,79.7,303.0,7.0
2021335N08096,21.8779,88.0641,0.0,22.3,88.5,43.0,11.0
2022064N11084,10.8924,81.31,0.0,10.9,81.0,270.0,7.0
2022127N10091,15.8125,81.1226,0.0,16.0,81.0,343.0,3.0
2022231N21090,22.3018,86.4919,0.0,22.7,85.5,293.0,18.0
2022297N16088,22.4128,90.5669,0.0,24.1,91.0,13.0,32.0
2022342N09084,12.8626,80.4024,0.0,12.9,80.1,289.0,6.0
2023131N11088,21.7791,93.7926,0.0,23.0,94.7,34.0,27.0
2023161N20092,20.6,91.8499,0.0,20.9,91.9,9.0,6.0
2023213N20092,22.1219,89.9641,0.0,22.2,89.7,295.0,7.0
2023296N18087,21.7698,92.233,0.0,21.8,92.2,27.0,2.0
2023321N19088,22.3057,90.5228,0.0,23.2,91.2,35.0,21.0
2023337N12083,14.5124,80.0198,0.0,14.7,80.1,0.0,4.0
2024147N19089,23.9143,90.14,0.0,24.2,90.4,40.0,7.0
